Surveillance Network,Season,MMWR Year,MMWR Week,Week ending date,Age group,Sex,Race/Ethnicity,Site,Weekly Rate,Cumulative Rate
FluSurv-NET,2021-22,2021,43,10/30/2021 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0,0.1
FluSurv-NET,2021-22,2021,44,11/06/2021 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0,0.1
FluSurv-NET,2021-22,2021,45,11/13/2021 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0,0.1
FluSurv-NET,2021-22,2021,46,11/20/2021 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0,0.2
FluSurv-NET,2021-22,2021,47,11/27/2021 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,0.3
FluSurv-NET,2021-22,2021,48,12/04/2021 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0,0.3
FluSurv-NET,2021-22,2021,49,12/11/2021 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0,0.4
FluSurv-NET,2021-22,2021,50,12/18/2021 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.1,0.5
FluSurv-NET,2021-22,2021,51,12/25/2021 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,0.8
FluSurv-NET,2021-22,2021,52,01/01/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,1.2
FluSurv-NET,2021-22,2022,1,01/08/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.4,1.5
FluSurv-NET,2021-22,2022,2,01/15/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,1.7
FluSurv-NET,2021-22,2022,3,01/22/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0,1.8
FluSurv-NET,2021-22,2022,4,01/29/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0,1.8
FluSurv-NET,2021-22,2022,5,02/05/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0,1.8
FluSurv-NET,2021-22,2022,6,02/12/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.1,1.9
FluSurv-NET,2021-22,2022,7,02/19/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.1,2
FluSurv-NET,2021-22,2022,8,02/26/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,2.3
FluSurv-NET,2021-22,2022,9,03/05/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,2.5
FluSurv-NET,2021-22,2022,10,03/12/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.4,2.9
FluSurv-NET,2021-22,2022,11,03/19/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,3.2
FluSurv-NET,2021-22,2022,12,03/26/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,3.5
FluSurv-NET,2021-22,2022,13,04/02/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,3.8
FluSurv-NET,2021-22,2022,14,04/09/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.5,4.4
FluSurv-NET,2021-22,2022,15,04/16/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.5,4.8
FluSurv-NET,2021-22,2022,16,04/23/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,5.2
FluSurv-NET,2021-22,2022,17,04/30/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.5,5.7
FluSurv-NET,2021-22,2022,18,05/07/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.4,6.1
FluSurv-NET,2021-22,2022,19,05/14/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.5,6.6
FluSurv-NET,2021-22,2022,20,05/21/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,6.9
FluSurv-NET,2021-22,2022,21,05/28/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,7.2
FluSurv-NET,2021-22,2022,22,06/04/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,7.5
FluSurv-NET,2021-22,2022,23,06/11/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,7.7
FluSurv-NET,2022-23,2022,40,10/08/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,0.2
FluSurv-NET,2022-23,2022,41,10/15/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,0.4
FluSurv-NET,2022-23,2022,42,10/22/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,0.7
FluSurv-NET,2022-23,2022,43,10/29/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.9,1.6
FluSurv-NET,2022-23,2022,44,11/05/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.9,2.5
FluSurv-NET,2022-23,2022,45,11/12/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,1.4,3.9
FluSurv-NET,2022-23,2022,46,11/19/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,2.3,6.3
FluSurv-NET,2022-23,2022,47,11/26/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,3.4,9.6
FluSurv-NET,2022-23,2022,48,12/03/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,4.1,13.7
FluSurv-NET,2022-23,2022,49,12/10/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,3.5,17.2
FluSurv-NET,2022-23,2022,50,12/17/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,2.9,20.1
FluSurv-NET,2022-23,2022,51,12/24/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,2.5,22.7
FluSurv-NET,2022-23,2022,52,12/31/2022 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,2.4,25.1
FluSurv-NET,2022-23,2023,1,01/07/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,1.6,26.7
FluSurv-NET,2022-23,2023,2,01/14/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,27
FluSurv-NET,2022-23,2023,3,01/21/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,27.4
FluSurv-NET,2022-23,2023,4,01/28/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,27.6
FluSurv-NET,2022-23,2023,5,02/04/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,27.8
FluSurv-NET,2022-23,2023,6,02/11/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,28
FluSurv-NET,2022-23,2023,7,02/18/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,28.2
FluSurv-NET,2022-23,2023,8,02/25/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,28.4
FluSurv-NET,2022-23,2023,9,03/04/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,28.6
FluSurv-NET,2022-23,2023,10,03/11/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,28.8
FluSurv-NET,2022-23,2023,11,03/18/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.1,28.9
FluSurv-NET,2022-23,2023,12,03/25/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.1,29
FluSurv-NET,2022-23,2023,13,04/01/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,29.1
FluSurv-NET,2022-23,2023,14,04/08/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,29.4
FluSurv-NET,2022-23,2023,15,04/15/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0,29.4
FluSurv-NET,2022-23,2023,16,04/22/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,29.5
FluSurv-NET,2022-23,2023,17,04/29/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.1,29.6
FluSurv-NET,2022-23,2023,18,05/06/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0,29.6
FluSurv-NET,2023-24,2023,40,10/07/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,0.2
FluSurv-NET,2023-24,2023,41,10/14/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.1,0.3
FluSurv-NET,2023-24,2023,42,10/21/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.1,0.5
FluSurv-NET,2023-24,2023,43,10/28/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,0.7
FluSurv-NET,2023-24,2023,44,11/04/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,1.1
FluSurv-NET,2023-24,2023,45,11/11/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.6,1.6
FluSurv-NET,2023-24,2023,46,11/18/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.6,2.2
FluSurv-NET,2023-24,2023,47,11/25/2023 12:00:00 AM,Overall,Overall,"A/PI, non-Hispanic",Overall,0.5,2.7
FluSurv-NET,2018-19,2018,40,10/06/2018 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.2,0.2
FluSurv-NET,2018-19,2018,41,10/13/2018 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.1,0.2
FluSurv-NET,2018-19,2018,42,10/20/2018 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.1,0.3
FluSurv-NET,2018-19,2018,43,10/27/2018 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.1,0.4
FluSurv-NET,2018-19,2018,44,11/03/2018 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.3,0.7
FluSurv-NET,2018-19,2018,45,11/10/2018 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.4,1.1
FluSurv-NET,2018-19,2018,46,11/17/2018 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.6,1.7
FluSurv-NET,2018-19,2018,47,11/24/2018 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.7,2.3
FluSurv-NET,2018-19,2018,48,12/01/2018 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1.1,3.5
FluSurv-NET,2018-19,2018,49,12/08/2018 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1.3,4.8
FluSurv-NET,2018-19,2018,50,12/15/2018 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,2.6,7.4
FluSurv-NET,2018-19,2018,51,12/22/2018 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,3.3,10.7
FluSurv-NET,2018-19,2018,52,12/29/2018 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,4.3,15
FluSurv-NET,2018-19,2019,1,01/05/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,3.6,18.5
FluSurv-NET,2018-19,2019,2,01/12/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,2.4,20.9
FluSurv-NET,2018-19,2019,3,01/19/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,2.6,23.5
FluSurv-NET,2018-19,2019,4,01/26/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,2.6,26
FluSurv-NET,2018-19,2019,5,02/02/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,3.6,29.6
FluSurv-NET,2018-19,2019,6,02/09/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,4.8,34.4
FluSurv-NET,2018-19,2019,7,02/16/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,4.8,39.2
FluSurv-NET,2018-19,2019,8,02/23/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,6,45.2
FluSurv-NET,2018-19,2019,9,03/02/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,5.3,50.5
FluSurv-NET,2018-19,2019,10,03/09/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,6.5,57
FluSurv-NET,2018-19,2019,11,03/16/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,5.9,62.9
FluSurv-NET,2018-19,2019,12,03/23/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,5.3,68.2
FluSurv-NET,2018-19,2019,13,03/30/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,4.7,72.9
FluSurv-NET,2018-19,2019,14,04/06/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,2.9,75.7
FluSurv-NET,2018-19,2019,15,04/13/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,2.4,78.2
FluSurv-NET,2018-19,2019,16,04/20/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1.5,79.7
FluSurv-NET,2018-19,2019,17,04/27/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.7,80.4
FluSurv-NET,2018-19,2019,18,05/04/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.2,80.6
FluSurv-NET,2019-20,2019,40,10/05/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.1,0.1
FluSurv-NET,2019-20,2019,41,10/12/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.3,0.3
FluSurv-NET,2019-20,2019,42,10/19/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.3,0.6
FluSurv-NET,2019-20,2019,43,10/26/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.4,1
FluSurv-NET,2019-20,2019,44,11/02/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.3,1.3
FluSurv-NET,2019-20,2019,45,11/09/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.5,1.8
FluSurv-NET,2019-20,2019,46,11/16/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.8,2.6
FluSurv-NET,2019-20,2019,47,11/23/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1.1,3.7
FluSurv-NET,2019-20,2019,48,11/30/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1.8,5.6
FluSurv-NET,2019-20,2019,49,12/07/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,2.5,8.1
FluSurv-NET,2019-20,2019,50,12/14/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,3.3,11.4
FluSurv-NET,2019-20,2019,51,12/21/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,5.1,16.5
FluSurv-NET,2019-20,2019,52,12/28/2019 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,8.3,24.9
FluSurv-NET,2019-20,2020,1,01/04/2020 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,9.1,33.9
FluSurv-NET,2019-20,2020,2,01/11/2020 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,7,41
FluSurv-NET,2019-20,2020,3,01/18/2020 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,6.9,47.9
FluSurv-NET,2019-20,2020,4,01/25/2020 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,7.8,55.7
FluSurv-NET,2019-20,2020,5,02/01/2020 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,8.5,64.2
FluSurv-NET,2019-20,2020,6,02/08/2020 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,9.6,73.8
FluSurv-NET,2019-20,2020,7,02/15/2020 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,7.1,80.9
FluSurv-NET,2019-20,2020,8,02/22/2020 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,6.8,87.7
FluSurv-NET,2019-20,2020,9,02/29/2020 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,5.6,93.3
FluSurv-NET,2019-20,2020,10,03/07/2020 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,6,99.3
FluSurv-NET,2019-20,2020,11,03/14/2020 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,3.7,103
FluSurv-NET,2019-20,2020,12,03/21/2020 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1.8,104.8
FluSurv-NET,2019-20,2020,13,03/28/2020 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.5,105.2
FluSurv-NET,2019-20,2020,14,04/04/2020 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.2,105.4
FluSurv-NET,2019-20,2020,15,04/11/2020 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.1,105.5
FluSurv-NET,2019-20,2020,16,04/18/2020 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.1,105.7
FluSurv-NET,2019-20,2020,17,04/25/2020 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.1,105.7
FluSurv-NET,2019-20,2020,18,05/02/2020 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0,105.7
FluSurv-NET,2021-22,2021,40,10/09/2021 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0,0
FluSurv-NET,2021-22,2021,41,10/16/2021 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0,0
FluSurv-NET,2021-22,2021,42,10/23/2021 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0,0
FluSurv-NET,2021-22,2021,43,10/30/2021 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0,0.1
FluSurv-NET,2021-22,2021,44,11/06/2021 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.1,0.2
FluSurv-NET,2021-22,2021,45,11/13/2021 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0,0.2
FluSurv-NET,2021-22,2021,46,11/20/2021 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.2,0.4
FluSurv-NET,2021-22,2021,47,11/27/2021 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.3,0.7
FluSurv-NET,2021-22,2021,48,12/04/2021 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.5,1.2
FluSurv-NET,2021-22,2021,49,12/11/2021 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.7,1.9
FluSurv-NET,2021-22,2021,50,12/18/2021 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1.1,3
FluSurv-NET,2021-22,2021,51,12/25/2021 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1,4
FluSurv-NET,2021-22,2021,52,01/01/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1,5.1
FluSurv-NET,2021-22,2022,1,01/08/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.7,5.8
FluSurv-NET,2021-22,2022,2,01/15/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.5,6.3
FluSurv-NET,2021-22,2022,3,01/22/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.3,6.6
FluSurv-NET,2021-22,2022,4,01/29/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.2,6.8
FluSurv-NET,2021-22,2022,5,02/05/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.3,7.1
FluSurv-NET,2021-22,2022,6,02/12/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.3,7.4
FluSurv-NET,2021-22,2022,7,02/19/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.3,7.7
FluSurv-NET,2021-22,2022,8,02/26/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.3,8
FluSurv-NET,2021-22,2022,9,03/05/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.5,8.4
FluSurv-NET,2021-22,2022,10,03/12/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.5,8.9
FluSurv-NET,2021-22,2022,11,03/19/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.6,9.5
FluSurv-NET,2021-22,2022,12,03/26/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1,10.5
FluSurv-NET,2021-22,2022,13,04/02/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1.2,11.7
FluSurv-NET,2021-22,2022,14,04/09/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1.4,13.1
FluSurv-NET,2021-22,2022,15,04/16/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1.4,14.5
FluSurv-NET,2021-22,2022,16,04/23/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1.4,15.9
FluSurv-NET,2021-22,2022,17,04/30/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1.2,17.2
FluSurv-NET,2021-22,2022,18,05/07/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1.4,18.5
FluSurv-NET,2021-22,2022,19,05/14/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1.4,19.9
FluSurv-NET,2021-22,2022,20,05/21/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1,20.9
FluSurv-NET,2021-22,2022,21,05/28/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.9,21.8
FluSurv-NET,2021-22,2022,22,06/04/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.7,22.5
FluSurv-NET,2021-22,2022,23,06/11/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.4,22.9
FluSurv-NET,2022-23,2022,40,10/08/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1.1,1.1
FluSurv-NET,2022-23,2022,41,10/15/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1.8,3
FluSurv-NET,2022-23,2022,42,10/22/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,2.5,5.5
FluSurv-NET,2022-23,2022,43,10/29/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,5.2,10.7
FluSurv-NET,2022-23,2022,44,11/05/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,6.2,16.9
FluSurv-NET,2022-23,2022,45,11/12/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,6.8,23.6
FluSurv-NET,2022-23,2022,46,11/19/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,7,30.6
FluSurv-NET,2022-23,2022,47,11/26/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,11.4,42
FluSurv-NET,2022-23,2022,48,12/03/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,11.7,53.7
FluSurv-NET,2022-23,2022,49,12/10/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,9.4,63.2
FluSurv-NET,2022-23,2022,50,12/17/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,6.7,69.9
FluSurv-NET,2022-23,2022,51,12/24/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,5.8,75.7
FluSurv-NET,2022-23,2022,52,12/31/2022 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,4.9,80.6
FluSurv-NET,2022-23,2023,1,01/07/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,2.8,83.4
FluSurv-NET,2022-23,2023,2,01/14/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1.3,84.7
FluSurv-NET,2022-23,2023,3,01/21/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1.1,85.8
FluSurv-NET,2022-23,2023,4,01/28/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.5,86.3
FluSurv-NET,2022-23,2023,5,02/04/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.5,86.8
FluSurv-NET,2022-23,2023,6,02/11/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.4,87.2
FluSurv-NET,2022-23,2023,7,02/18/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.4,87.6
FluSurv-NET,2022-23,2023,8,02/25/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.5,88.1
FluSurv-NET,2022-23,2023,9,03/04/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.4,88.5
FluSurv-NET,2022-23,2023,10,03/11/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.3,88.8
FluSurv-NET,2022-23,2023,11,03/18/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.4,89.2
FluSurv-NET,2022-23,2023,12,03/25/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.6,89.8
FluSurv-NET,2022-23,2023,13,04/01/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.5,90.2
FluSurv-NET,2022-23,2023,14,04/08/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.4,90.6
FluSurv-NET,2022-23,2023,15,04/15/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.4,91
FluSurv-NET,2022-23,2023,16,04/22/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.4,91.4
FluSurv-NET,2022-23,2023,17,04/29/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.3,91.7
FluSurv-NET,2022-23,2023,18,05/06/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.1,91.7
FluSurv-NET,2023-24,2023,40,10/07/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.3,0.3
FluSurv-NET,2023-24,2023,41,10/14/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.2,0.5
FluSurv-NET,2023-24,2023,42,10/21/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.4,0.8
FluSurv-NET,2023-24,2023,43,10/28/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.3,1.2
FluSurv-NET,2023-24,2023,44,11/04/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,0.7,1.9
FluSurv-NET,2023-24,2023,45,11/11/2023 12:00:00 AM,Overall,Overall,"Black, non-Hispanic",Overall,1.4,3.3
